source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[panel version]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[somascan menu]	comment[somascan platform]	comment[dilution]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000021-40-001-A0-P1-149	Homo sapiens	Blood plasma	not available	not available	not available	1707334-40001149_A0	1092	not applicable	blood plasma	PAD000021-r04102-40-001-A0-P1-149	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-166	Homo sapiens	Blood plasma	not available	not available	not available	1724591-40001166_D0	1093	not applicable	blood plasma	PAD000021-r04103-40-001-D0-P1-166	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200169	Homo sapiens	Blood plasma	not available	not available	not available	not available	6	calibrator	blood plasma	PAD000021-r04104-200169	protein expression profiling by aptamer array	67	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-175	Homo sapiens	Blood plasma	not available	not available	not available	1739137-40001175_A0	1094	not applicable	blood plasma	PAD000021-r04105-40-001-A0-P1-175	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-193	Homo sapiens	Blood plasma	not available	not available	not available	1769323-40001193_D0	1095	not applicable	blood plasma	PAD000021-r04106-40-001-D0-P1-193	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-90	Homo sapiens	Blood plasma	not available	not available	not available	1591927-40001090_A0	1096	not applicable	blood plasma	PAD000021-r04107-40-001-A0-P1-90	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-36	Homo sapiens	Blood plasma	not available	not available	not available	1528587-40001036_D0	1097	not applicable	blood plasma	PAD000021-r04108-40-001-D0-P1-36	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-66	Homo sapiens	Blood plasma	not available	not available	not available	1542258-40001066_A0	1098	not applicable	blood plasma	PAD000021-r04109-40-001-A0-P1-66	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-86	Homo sapiens	Blood plasma	not available	not available	not available	1595830-40001086_D0	1099	not applicable	blood plasma	PAD000021-r04110-40-001-D0-P1-86	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-105	Homo sapiens	Blood plasma	not available	not available	not available	1622367-40001105_A0	1100	not applicable	blood plasma	PAD000021-r04111-40-001-A0-P1-105	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-118	Homo sapiens	Blood plasma	not available	not available	not available	1645494-40001118_A0	1101	not applicable	blood plasma	PAD000021-r04112-40-001-A0-P1-118	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-138	Homo sapiens	Blood plasma	not available	not available	not available	1682160-40001138_D0	1102	not applicable	blood plasma	PAD000021-r04113-40-001-D0-P1-138	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-149	Homo sapiens	Blood plasma	not available	not available	not available	1708307-40001149_D0	1103	not applicable	blood plasma	PAD000021-r04114-40-001-D0-P1-149	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200289	Homo sapiens	Blood plasma	not available	not available	not available	not available	12	not applicable	blood plasma	PAD000021-r04115-200289	protein expression profiling by aptamer array	41	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-23	Homo sapiens	Blood plasma	not available	not available	not available	1528330-40001023_D0	1104	not applicable	blood plasma	PAD000021-r04116-40-001-D0-P1-23	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-175	Homo sapiens	Blood plasma	not available	not available	not available	1741852-40001175_D0	1105	not applicable	blood plasma	PAD000021-r04117-40-001-D0-P1-175	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200170	Homo sapiens	Blood plasma	not available	not available	not available	not available	27	quality control sample	blood plasma	PAD000021-r04118-200170	protein expression profiling by aptamer array	41	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-108	Homo sapiens	Blood plasma	not available	not available	not available	1636659-40001108_D0	1106	not applicable	blood plasma	PAD000021-r04119-40-001-D0-P1-108	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-37	Homo sapiens	Blood plasma	not available	not available	not available	1523805-40001037_A0	1107	not applicable	blood plasma	PAD000021-r04120-40-001-A0-P1-37	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-70	Homo sapiens	Blood plasma	not available	not available	not available	1548419-40001070_A0	1108	not applicable	blood plasma	PAD000021-r04121-40-001-A0-P1-70	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200169	Homo sapiens	Blood plasma	not available	not available	not available	not available	6	calibrator	blood plasma	PAD000021-r04122-200169	protein expression profiling by aptamer array	68	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-105	Homo sapiens	Blood plasma	not available	not available	not available	1636648-40001105_D0	1109	not applicable	blood plasma	PAD000021-r04123-40-001-D0-P1-105	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-118	Homo sapiens	Blood plasma	not available	not available	not available	1647653-40001118_D0	1110	not applicable	blood plasma	PAD000021-r04124-40-001-D0-P1-118	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-138	Homo sapiens	Blood plasma	not available	not available	not available	1682713-40001138_A0	1111	not applicable	blood plasma	PAD000021-r04125-40-001-A0-P1-138	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-150	Homo sapiens	Blood plasma	not available	not available	not available	1707747-40001150_A0	1112	not applicable	blood plasma	PAD000021-r04126-40-001-A0-P1-150	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-169	Homo sapiens	Blood plasma	not available	not available	not available	1717653-40001169_A0	1113	not applicable	blood plasma	PAD000021-r04127-40-001-A0-P1-169	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-24	Homo sapiens	Blood plasma	not available	not available	not available	1524167-40001024_A0	1114	not applicable	blood plasma	PAD000021-r04128-40-001-A0-P1-24	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-176	Homo sapiens	Blood plasma	not available	not available	not available	1739464-40001176_A0	1115	not applicable	blood plasma	PAD000021-r04129-40-001-A0-P1-176	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-168	Homo sapiens	Blood plasma	not available	not available	not available	1717730-40001168_A0	1116	not applicable	blood plasma	PAD000021-r04130-40-001-A0-P1-168	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-116	Homo sapiens	Blood plasma	not available	not available	not available	1647696-40001116_D0	1117	not applicable	blood plasma	PAD000021-r04131-40-001-D0-P1-116	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-37	Homo sapiens	Blood plasma	not available	not available	not available	1528595-40001037_D0	1118	not applicable	blood plasma	PAD000021-r04132-40-001-D0-P1-37	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-70	Homo sapiens	Blood plasma	not available	not available	not available	1577056-40001070_D0	1119	not applicable	blood plasma	PAD000021-r04133-40-001-D0-P1-70	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-D0-P1-90	Homo sapiens	Blood plasma	not available	not available	not available	1592839-40001090_D0	1120	not applicable	blood plasma	PAD000021-r04134-40-001-D0-P1-90	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-106	Homo sapiens	Blood plasma	not available	not available	not available	1622962-40001106_A0	1121	not applicable	blood plasma	PAD000021-r04135-40-001-A0-P1-106	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-40-001-A0-P1-124	Homo sapiens	Blood plasma	not available	not available	not available	1649726-40001124_A0	1122	not applicable	blood plasma	PAD000021-r04136-40-001-A0-P1-124	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028840	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
